"filename", "language", "Markdown", "Python", "YAML", "JSON", "JSON with Comments", "TypeScript", "HTML", "PostCSS", "TypeScript JSX", "Ini", "Docker", "XML", "comment", "blank", "total"
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/package-lock.json", "JSON", 0, 0, 0, 3008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3009
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/package.json", "JSON", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/playwright-report/index.html", "HTML", 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 85
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/playwright-report/results.json", "JSON", 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/playwright.config.ts", "TypeScript", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/playwright.global-setup.ts", "TypeScript", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 8, 74
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/src/App.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 5, 109
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/src/App.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 441, 0, 0, 0, 0, 19, 460
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/src/app.e2e.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 14, 87
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/src/index.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 197, 0, 0, 0, 0, 0, 38, 235
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/src/lib/api.ts", "TypeScript", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 11, 109
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/src/main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 4, 16
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/src/test/setup.ts", "TypeScript", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 10, 35
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/src/types.ts", "TypeScript", 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 15, 131
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/src/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/tsconfig.app.json", "JSON", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/tsconfig.node.json", "JSON", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/frontend/vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 2, 20
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/main.py", "Python", 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 37, 248
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/operations_e2e_assessment.md", "Markdown", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 159
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/pytest.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 1, 23
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/quality_report.json", "JSON", 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 87
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/quality_report.md", "Markdown", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 78
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/scripts/dev.py", "Python", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 39
"/home/liush/projects/serverlessAIAgents/apps/Legacy_modernization_geo_platform/tests/test_geo_platform.py", "Python", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27, 154
"Total", "-", 1361, 2379, 17, 8162, 7, 412, 976, 197, 557, 22, 33, 1, 280, 931, 15335
