"filename", "language", "Markdown", "Python", "JSON", "JSON with Comments", "TypeScript", "TypeScript JSX", "YAML", "Jinja", "Ini", "Docker", "pip requirements", "MS SQL", "HTML", "JavaScript", "PostCSS", "Java", "Shell Script", "Properties", "XML", "comment", "blank", "total"
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/deep_agent.py", "Python", 0, 1479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1480, 325, 3284
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/deep_agent/__init__.py", "Python", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 118
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/deep_agent/da_compressor.py", "Python", 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 26, 333
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/deep_agent/da_coordinator.py", "Python", 0, 383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 33, 530
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/deep_agent/da_evolver.py", "Python", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 44, 321
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/deep_agent/da_models.py", "Python", 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 52, 274
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/deep_agent/da_pool.py", "Python", 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 56, 343
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/deep_agent/da_progress.py", "Python", 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 52, 317
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/deep_agent/da_stores.py", "Python", 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 56, 279
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/deep_agent/result_summarizer.py", "Python", 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 65, 481
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/progress_emitter.py", "Python", 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 26, 286
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/reflection.py", "Python", 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 258, 40, 486
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/reflexion.py", "Python", 0, 388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 285, 56, 729
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/shared_context.py", "Python", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 21, 147
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/swarm_coordinator.py", "Python", 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 59, 373
"/home/liush/projects/serverlessAIAgents/agentflow/patterns/task_decomposer.py", "Python", 0, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 284, 75, 664
"/home/liush/projects/serverlessAIAgents/agentflow/perception/__init__.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 15
"/home/liush/projects/serverlessAIAgents/agentflow/perception/events.py", "Python", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 19, 95
"/home/liush/projects/serverlessAIAgents/agentflow/pev/__init__.py", "Python", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 5, 69
"/home/liush/projects/serverlessAIAgents/agentflow/pev/hierarchical_planner.py", "Python", 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 45, 433
"/home/liush/projects/serverlessAIAgents/agentflow/pev/monitored_executor.py", "Python", 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 56, 362
"/home/liush/projects/serverlessAIAgents/agentflow/pev/pev_engine.py", "Python", 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 43, 282
"/home/liush/projects/serverlessAIAgents/agentflow/pev/result_verifier.py", "Python", 0, 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 37, 448
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/AGENTS.md", "Markdown", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/__init__.py", "Python", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 131
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/a2a_card.py", "Python", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 12, 97
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/a2a_client.py", "Python", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 33, 227
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/a2a_server.py", "Python", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 26, 205
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/a2ui/__init__.py", "Python", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 6, 89
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/a2ui/components.py", "Python", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 32, 179
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/a2ui/emitter.py", "Python", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 20, 135
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/a2ui/renderer.py", "Python", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 23, 150
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/a2ui/rich_content.py", "Python", 0, 451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 77, 703
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/agui_emitter.py", "Python", 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 41, 311
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/agui_events.py", "Python", 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 57, 293
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/mcp_client.py", "Python", 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 48, 377
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/mcp_config.py", "Python", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 17, 113
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/mcp_lazy_client.py", "Python", 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 56, 452
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/mcp_tool.py", "Python", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 40, 286
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/ucp/__init__.py", "Python", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 5, 60
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/ucp/ucp_adapter.py", "Python", 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 43, 372
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/ucp/ucp_client.py", "Python", 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 41, 379
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/ucp/ucp_config.py", "Python", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 119
"/home/liush/projects/serverlessAIAgents/agentflow/protocols/ucp/ucp_messages.py", "Python", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 33, 152
"/home/liush/projects/serverlessAIAgents/agentflow/providers/AGENTS.md", "Markdown", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/home/liush/projects/serverlessAIAgents/agentflow/providers/__init__.py", "Python", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 7, 113
"/home/liush/projects/serverlessAIAgents/agentflow/providers/data_provider.py", "Python", 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 43, 333
"/home/liush/projects/serverlessAIAgents/agentflow/providers/db_provider.py", "Python", 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 49, 320
"/home/liush/projects/serverlessAIAgents/agentflow/providers/embedding_provider.py", "Python", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 46, 259
"/home/liush/projects/serverlessAIAgents/agentflow/providers/event_provider.py", "Python", 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 29, 267
"/home/liush/projects/serverlessAIAgents/agentflow/providers/llm/__init__.py", "Python", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 38
"/home/liush/projects/serverlessAIAgents/agentflow/providers/llm/cost_optimizer.py", "Python", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 45, 306
"/home/liush/projects/serverlessAIAgents/agentflow/providers/llm/model_selector.py", "Python", 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 32, 279
"/home/liush/projects/serverlessAIAgents/agentflow/providers/llm/multi_llm_router.py", "Python", 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 53, 404
"/home/liush/projects/serverlessAIAgents/agentflow/providers/llm_provider.py", "Python", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 38, 257
"/home/liush/projects/serverlessAIAgents/agentflow/providers/tool_executor.py", "Python", 0, 469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 118, 774
"/home/liush/projects/serverlessAIAgents/agentflow/providers/tool_provider.py", "Python", 0, 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 64, 575
"/home/liush/projects/serverlessAIAgents/agentflow/providers/unified_tool.py", "Python", 0, 465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 101, 762
"/home/liush/projects/serverlessAIAgents/agentflow/providers/vectordb_provider.py", "Python", 0, 706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 127, 1009
"/home/liush/projects/serverlessAIAgents/agentflow/reasoner/__init__.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 23
"/home/liush/projects/serverlessAIAgents/agentflow/reasoner/constraints.py", "Python", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 29, 181
"/home/liush/projects/serverlessAIAgents/agentflow/reasoner/decisions.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 21, 117
"/home/liush/projects/serverlessAIAgents/agentflow/routing/__init__.py", "Python", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 59
"/home/liush/projects/serverlessAIAgents/agentflow/routing/executive_summary.py", "Python", 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 46, 291
"/home/liush/projects/serverlessAIAgents/agentflow/routing/intent_router.py", "Python", 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 43, 246
"/home/liush/projects/serverlessAIAgents/agentflow/routing/task_template.py", "Python", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 9, 229
"/home/liush/projects/serverlessAIAgents/agentflow/run/__init__.py", "Python", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 19
"/home/liush/projects/serverlessAIAgents/agentflow/run/store.py", "Python", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 28, 126
"/home/liush/projects/serverlessAIAgents/agentflow/runtime/__init__.py", "Python", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 112
"/home/liush/projects/serverlessAIAgents/agentflow/runtime/context.py", "Python", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 26, 118
"/home/liush/projects/serverlessAIAgents/agentflow/runtime/init.py", "Python", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 48
"/home/liush/projects/serverlessAIAgents/agentflow/runtime/lifecycle.py", "Python", 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 51, 364
"/home/liush/projects/serverlessAIAgents/agentflow/runtime/quota_manager.py", "Python", 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 58, 437
"/home/liush/projects/serverlessAIAgents/agentflow/runtime/request_scope.py", "Python", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 32, 181
"/home/liush/projects/serverlessAIAgents/agentflow/runtime/resource_pool.py", "Python", 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 57, 351
"/home/liush/projects/serverlessAIAgents/agentflow/runtime/tenant_isolation.py", "Python", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 45, 229
"/home/liush/projects/serverlessAIAgents/agentflow/sandbox/__init__.py", "Python", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 12, 146
"/home/liush/projects/serverlessAIAgents/agentflow/sandbox/base.py", "Python", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 32, 271
"/home/liush/projects/serverlessAIAgents/agentflow/sandbox/builtin_tools.py", "Python", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 23, 151
"/home/liush/projects/serverlessAIAgents/agentflow/sandbox/codeact_executor.py", "Python", 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 64, 514
"/home/liush/projects/serverlessAIAgents/agentflow/sandbox/docker_provider.py", "Python", 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 33, 223
"/home/liush/projects/serverlessAIAgents/agentflow/sandbox/e2b_provider.py", "Python", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 33, 210
"/home/liush/projects/serverlessAIAgents/agentflow/sandbox/lifecycle.py", "Python", 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 51, 395
"/home/liush/projects/serverlessAIAgents/agentflow/sandbox/manager.py", "Python", 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 42, 284
"/home/liush/projects/serverlessAIAgents/agentflow/sandbox/microsandbox_provider.py", "Python", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 29, 205
"/home/liush/projects/serverlessAIAgents/agentflow/sandbox/workspace.py", "Python", 0, 270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 251, 63, 584
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/AGENTS.md", "Markdown", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/api/__init__.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 38
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/api/errors.py", "Python", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 20, 164
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/api/router.py", "Python", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 43, 235
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/api/sse.py", "Python", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 13, 93
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/README.md", "Markdown", 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 271
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/package-lock.json", "JSON", 0, 0, 2890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2891
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/package.json", "JSON", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 58
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/src/api/AgentApiClient.ts", "TypeScript", 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 45, 322
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/src/components/AgentProgress.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 19, 202
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/src/components/ErrorBoundary.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 27, 198
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/src/components/Notification.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 25, 216
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/src/hooks/useAgentStream.ts", "TypeScript", 0, 0, 0, 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 54, 401
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/src/hooks/useErrorHandler.ts", "TypeScript", 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 23, 278
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/src/index.ts", "TypeScript", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 17, 161
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/src/store/createAgentStore.ts", "TypeScript", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 50, 270
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/src/types/events.ts", "TypeScript", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 117
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/src/utils/logger.ts", "TypeScript", 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 34, 280
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/frontend/tsconfig.json", "JSON with Comments", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/typescript/agentflow-client.ts", "TypeScript", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 22, 172
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/typescript/index.ts", "TypeScript", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 47
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/typescript/types/sandbox.ts", "TypeScript", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 13, 181
"/home/liush/projects/serverlessAIAgents/agentflow/sdk/typescript/useAgentFlow.ts", "TypeScript", 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 19, 225
"/home/liush/projects/serverlessAIAgents/agentflow/security/__init__.py", "Python", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 5, 174
"/home/liush/projects/serverlessAIAgents/agentflow/security/ai_safety_guard.py", "Python", 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 54, 409
"/home/liush/projects/serverlessAIAgents/agentflow/security/api_key.py", "Python", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 53, 367
"/home/liush/projects/serverlessAIAgents/agentflow/security/auth_middleware.py", "Python", 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 69, 417
"/home/liush/projects/serverlessAIAgents/agentflow/security/data_sanitizer.py", "Python", 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 69, 476
"/home/liush/projects/serverlessAIAgents/agentflow/security/evidence_collector.py", "Python", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 21, 194
"/home/liush/projects/serverlessAIAgents/agentflow/security/hallucination_detector.py", "Python", 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 65, 475
"/home/liush/projects/serverlessAIAgents/agentflow/security/local_first.py", "Python", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 24, 142
"/home/liush/projects/serverlessAIAgents/agentflow/security/output_contracts.py", "Python", 0, 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 81, 603
"/home/liush/projects/serverlessAIAgents/agentflow/security/policy_engine.py", "Python", 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 78, 442
"/home/liush/projects/serverlessAIAgents/agentflow/security/rate_limiter.py", "Python", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 51, 368
"/home/liush/projects/serverlessAIAgents/agentflow/security/rbac.py", "Python", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 53, 345
"/home/liush/projects/serverlessAIAgents/agentflow/security/reasoning_monitor.py", "Python", 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 74, 502
"/home/liush/projects/serverlessAIAgents/agentflow/security/safety_mixin.py", "Python", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 20, 192
"/home/liush/projects/serverlessAIAgents/agentflow/services/AGENTS.md", "Markdown", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/home/liush/projects/serverlessAIAgents/agentflow/services/__init__.py", "Python", 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 7, 248
"/home/liush/projects/serverlessAIAgents/agentflow/services/agent_service.py", "Python", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 31, 275
"/home/liush/projects/serverlessAIAgents/agentflow/services/auth_service.py", "Python", 0, 384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 84, 551
